X,Y
6.606267929077148438e+00,2.405953025817871094e+01
3.341096878051757812e+00,5.689169406890869141e+00
-7.844704985618591309e-01,1.088527774810791016e+01
-9.767559051513671875e+00,1.834555816650390625e+01
3.103629589080810547e+00,6.803298473358154297e+00
-3.513471364974975586e+00,9.604656219482421875e+00
-2.934454202651977539e+00,9.147292137145996094e+00
-1.058737659454345703e+01,1.794276428222656250e+01
-1.030258560180664062e+01,2.040989494323730469e+01
-8.860851287841796875e+00,1.794678878784179688e+01
-2.580544948577880859e+00,9.224811553955078125e+00
3.120286703109741211e+00,6.948049545288085938e+00
-2.044536828994750977e+00,9.760869026184082031e+00
3.159771919250488281e+00,6.831764221191406250e+00
-1.192015051841735840e+00,1.053688621520996094e+01
-2.494422197341918945e+00,9.311188697814941406e+00
3.322797775268554688e+00,5.937424182891845703e+00
3.347935199737548828e+00,7.201707839965820312e+00
-3.012690782546997070e+00,9.121740341186523438e+00
-1.020133376121520996e+00,1.074205017089843750e+01
1.271358680725097656e+01,2.278188133239746094e+01
-1.057834053039550781e+01,1.649284362792968750e+01
2.914184927940368652e-01,2.898439025878906250e+01
3.134709596633911133e+00,6.138314247131347656e+00
-1.799292564392089844e+00,9.895707130432128906e+00
1.100798797607421875e+01,2.267766189575195312e+01
-2.477998256683349609e+00,9.277225494384765625e+00
-1.041293621063232422e+01,1.991209220886230469e+01
3.071553707122802734e+00,7.455669879913330078e+00
3.186362504959106445e+00,6.428313255310058594e+00
-1.599599719047546387e+00,1.026912975311279297e+01
-2.275477170944213867e+00,9.661488533020019531e+00
3.074728012084960938e+00,7.594379425048828125e+00
-1.058016204833984375e+01,1.875894927978515625e+01
7.529933929443359375e+00,2.224237060546875000e+01
-2.384445220232009888e-01,2.680123138427734375e+01
7.963265419006347656e+00,2.959741973876953125e+01
-3.137299060821533203e+00,9.277225494384765625e+00
3.190075874328613281e+00,6.208333015441894531e+00
-1.049210643768310547e+01,1.834597396850585938e+01
3.329289913177490234e+00,6.248798370361328125e+00
-3.088413715362548828e+00,9.328709602355957031e+00
1.140480041503906250e+01,1.898594856262207031e+01
-9.756587147712707520e-01,1.081318950653076172e+01
3.113458633422851562e+00,6.860468864440917969e+00
3.150846719741821289e+00,6.048335552215576172e+00
3.132091045379638672e+00,7.321935653686523438e+00
-1.043007087707519531e+01,2.015792083740234375e+01
3.328947544097900391e+00,6.304214954376220703e+00
-1.656985402107238770e+00,1.063753509521484375e+01
6.104423522949218750e+00,2.046616935729980469e+01
-9.824589729309082031e+00,2.236700820922851562e+01
-9.930559158325195312e+00,2.236700820922851562e+01
4.880385398864746094e+00,1.285662651062011719e+01
-6.611248016357421875e+00,1.700824546813964844e+01
3.767833948135375977e+00,6.280693054199218750e+00
-1.577083349227905273e+00,1.033412456512451172e+01
-3.263402462005615234e+00,9.387096405029296875e+00
3.136676311492919922e+00,6.048639774322509766e+00
3.088389873504638672e+00,7.037895202636718750e+00
-1.273991584777832031e+00,1.059589099884033203e+01
3.076097011566162109e+00,7.524385452270507812e+00
-2.991082191467285156e+00,9.121740341186523438e+00
3.156135320663452148e+00,6.631434440612792969e+00
-5.476967096328735352e-01,1.113932228088378906e+01
3.049400329589843750e+00,8.151877403259277344e+00
-2.029226303100585938e+00,9.836093902587890625e+00
3.291349411010742188e+00,6.279967784881591797e+00
-1.703717589378356934e+00,1.006975936889648438e+01
3.347588062286376953e+00,7.152366161346435547e+00
4.399570941925048828e+00,2.952156448364257812e+01
-2.120184898376464844e+00,9.718997955322265625e+00
3.293718338012695312e+00,5.497614860534667969e+00
-1.866122007369995117e+00,9.836093902587890625e+00
1.053050327301025391e+01,2.332559394836425781e+01
5.901077270507812500e+00,1.039777755737304688e+01
-9.655429840087890625e+00,2.473926544189453125e+01
3.129043102264404297e+00,6.531166553497314453e+00
3.291870117187500000e+00,5.353415012359619141e+00
-1.041291713714599609e+01,2.021732902526855469e+01
3.126214742660522461e+00,6.378092288970947266e+00
3.171815872192382812e+00,6.135084629058837891e+00
3.150857686996459961e+00,5.870394229888916016e+00
-1.084575271606445312e+01,1.855445098876953125e+01
3.180073976516723633e+00,6.863940715789794922e+00
3.136405467987060547e+00,6.579064369201660156e+00
3.138474464416503906e+00,6.403104305267333984e+00
-9.446939468383789062e+00,2.511987113952636719e+01
-1.038403797149658203e+01,2.066824913024902344e+01
-7.258863449096679688e+00,1.773747825622558594e+01
3.209148645401000977e+00,6.453721523284912109e+00
-1.052048492431640625e+01,1.967218780517578125e+01
-1.041415309906005859e+01,2.015792083740234375e+01
4.714342117309570312e+00,1.236775684356689453e+01
1.129262447357177734e+01,1.943799591064453125e+01
7.046534061431884766e+00,2.611352348327636719e+01
-2.573260784149169922e+00,9.224811553955078125e+00
-1.710474133491516113e+00,1.020494747161865234e+01
-2.536411046981811523e+00,9.384937286376953125e+00
-5.586677193641662598e-01,1.118286132812500000e+01
-1.324341177940368652e+00,1.039994621276855469e+01
3.737189054489135742e+00,6.188879966735839844e+00
3.152501821517944336e+00,6.279967784881591797e+00
-2.275033235549926758e+00,9.438101768493652344e+00
1.240472984313964844e+01,2.267766189575195312e+01
1.157839775085449219e+01,2.263754272460937500e+01
3.341590404510498047e+00,6.817501068115234375e+00
8.658432006835937500e+00,2.606210708618164062e+01
-1.047486019134521484e+01,2.012165451049804688e+01
-1.131440997123718262e+00,1.067184066772460938e+01
3.642463684082031250e+00,6.103847026824951172e+00
-1.452860713005065918e+00,1.032118988037109375e+01
3.458779096603393555e+00,6.559894084930419922e+00
6.973114013671875000e+00,1.218500137329101562e+01
-2.430682659149169922e+00,9.492974281311035156e+00
3.167949438095092773e+00,5.709061622619628906e+00
4.507170200347900391e+00,2.551236915588378906e+01
-8.421108245849609375e+00,2.003625297546386719e+01
-1.047013092041015625e+01,1.920931243896484375e+01
6.262618541717529297e+00,2.066824913024902344e+01
-1.044128799438476562e+01,1.943799591064453125e+01
3.116204500198364258e+00,6.504368782043457031e+00
-7.073184967041015625e+00,2.425779342651367188e+01
-1.600560188293457031e+00,1.012137126922607422e+01
5.897648930549621582e-01,2.511987113952636719e+01
-9.305911660194396973e-01,1.088527774810791016e+01
-9.761516571044921875e+00,2.206475067138671875e+01
-1.747370958328247070e+00,9.956046104431152344e+00
-1.045580029487609863e+00,1.074205017089843750e+01
3.080212831497192383e+00,7.884727478027343750e+00
-2.294139564037322998e-01,1.149853324890136719e+01
-1.055827140808105469e+01,1.898594856262207031e+01
5.389434337615966797e+00,1.219380092620849609e+01
3.155659914016723633e+00,6.730941772460937500e+00
-1.724367976188659668e+00,9.959405899047851562e+00
3.500259399414062500e+00,5.729093551635742188e+00
1.135172080993652344e+01,2.236700820922851562e+01
-6.769061088562011719e+00,1.755690002441406250e+01
-8.803830146789550781e+00,1.941487312316894531e+01
3.113571405410766602e+00,6.531166553497314453e+00
4.943440914154052734e+00,1.286220359802246094e+01
-1.073330402374267578e+01,1.876771926879882812e+01
3.348793983459472656e+00,6.428313255310058594e+00
3.324752807617187500e+00,6.353274345397949219e+00
-1.884648323059082031e+00,1.001712703704833984e+01
-5.110453963279724121e-01,1.110742568969726562e+01
-2.388121128082275391e+00,9.472816467285156250e+00
3.318717002868652344e+00,5.369494438171386719e+00
-1.836374998092651367e+00,9.885009765625000000e+00
-4.414359033107757568e-01,1.134718322753906250e+01
-3.002334117889404297e+00,9.267641067504882812e+00
3.705571651458740234e+00,6.250957012176513672e+00
1.086203765869140625e+01,2.332559394836425781e+01
-2.543042659759521484e+00,9.437047004699707031e+00
-1.052380084991455078e+01,1.737012290954589844e+01
6.556383132934570312e+00,2.066824913024902344e+01
3.312106847763061523e+00,6.143703460693359375e+00
1.004535388946533203e+01,2.939828872680664062e+01
3.249106645584106445e+00,6.918608665466308594e+00
-1.313500285148620605e+00,1.044434261322021484e+01
-9.862043857574462891e-01,1.074205017089843750e+01
-3.210408687591552734e+00,9.383859634399414062e+00
-2.130526304244995117e+00,9.661488533020019531e+00
-1.078751850128173828e+01,1.818461227416992188e+01
-3.243635654449462891e+00,9.330237388610839844e+00
-1.366884112358093262e+00,1.060254287719726562e+01
3.054018259048461914e+00,8.112846374511718750e+00
-2.459896326065063477e+00,9.519000053405761719e+00
-3.116279125213623047e+00,9.619368553161621094e+00
3.321509838104248047e+00,6.290129661560058594e+00
3.108944416046142578e+00,6.721869945526123047e+00
-3.037853002548217773e+00,9.492974281311035156e+00
3.157437562942504883e+00,6.993882656097412109e+00
-1.021481418609619141e+01,2.169534111022949219e+01
2.090966999530792236e-01,2.467198181152343750e+01
7.958722591400146484e+00,2.231199455261230469e+01
-1.747370958328247070e+00,9.956046104431152344e+00
-1.857433199882507324e+00,9.956046104431152344e+00
-8.642779350280761719e+00,1.814348220825195312e+01
-1.025189399719238281e+01,2.120508575439453125e+01
6.329381942749023438e+00,2.040989494323730469e+01
1.073495578765869141e+01,1.845299911499023438e+01
3.308055400848388672e+00,5.442638874053955078e+00
4.720361709594726562e+00,8.422811508178710938e+00
3.143967628479003906e+00,5.698278427124023438e+00
-7.166680693626403809e-01,1.103237533569335938e+01
-3.936988115310668945e-01,1.126316738128662109e+01
3.099448442459106445e+00,6.901648044586181641e+00
3.384328603744506836e+00,6.232028961181640625e+00
-6.913476943969726562e+00,2.437002372741699219e+01
-1.739509463310241699e+00,9.956046104431152344e+00
4.655000686645507812e+00,1.218683338165283203e+01
-1.739509463310241699e+00,9.956046104431152344e+00
-9.692508697509765625e+00,2.368424034118652344e+01
-1.043833732604980469e+01,1.898594856262207031e+01
-7.482957363128662109e+00,1.817983055114746094e+01
-1.075798130035400391e+01,1.768749237060546875e+01
-1.064724445343017578e+01,1.737012290954589844e+01
-1.039823532104492188e+01,2.015792083740234375e+01
-2.431537866592407227e+00,9.438101768493652344e+00
-1.667817831039428711e+00,1.014156246185302734e+01
-2.226244449615478516e+00,9.548489570617675781e+00
3.255884408950805664e+00,6.138314247131347656e+00
-9.073514342308044434e-01,1.081318950653076172e+01
-2.529277086257934570e+00,9.277225494384765625e+00
-1.053991699218750000e+01,1.755690002441406250e+01
4.677038192749023438e+00,1.219411087036132812e+01
3.278480529785156250e+00,5.429246902465820312e+00
-1.129350066184997559e+00,1.081318950653076172e+01
8.772743225097656250e+00,2.093322563171386719e+01
3.110208988189697266e+00,7.607826232910156250e+00
-1.904956340789794922e+00,9.836093902587890625e+00
1.291354179382324219e+00,2.345222282409667969e+01
1.199287128448486328e+01,2.267766189575195312e+01
1.010077285766601562e+01,2.401164054870605469e+01
-1.013936901092529297e+01,2.153510284423828125e+01
3.452252149581909180e+00,5.831398487091064453e+00
3.235570192337036133e+00,5.709061622619628906e+00
3.324570894241333008e+00,5.406594753265380859e+00
-3.068088591098785400e-01,1.133883094787597656e+01
-2.847026348114013672e+00,9.121740341186523438e+00
3.093938827514648438e+00,7.192914485931396484e+00
-3.395283937454223633e+00,9.465458869934082031e+00
3.506772279739379883e+00,5.769581317901611328e+00
3.250307559967041016e+00,5.497614860534667969e+00
-2.718156099319458008e+00,9.172986984252929688e+00
-7.223752975463867188e+00,1.991931724548339844e+01
-7.094892024993896484e+00,1.774773597717285156e+01
-2.773308277130126953e+00,9.748784065246582031e+00
1.158132171630859375e+01,2.236700820922851562e+01
-2.943657159805297852e+00,9.383859634399414062e+00
3.593263149261474609e+00,6.102144241333007812e+00
3.381606340408325195e+00,5.534886837005615234e+00
3.077441215515136719e+00,7.455669879913330078e+00
-3.387368202209472656e+00,9.548489570617675781e+00
3.289137125015258789e+00,6.888031959533691406e+00
3.123106479644775391e+00,6.211639881134033203e+00
6.128725528717041016e+00,2.473926544189453125e+01
-7.277989864349365234e+00,1.718728065490722656e+01
3.221415758132934570e+00,7.037130355834960938e+00
-6.689957618713378906e+00,1.745900154113769531e+01
3.086721658706665039e+00,7.594379425048828125e+00
-9.811240196228027344e+00,1.834597396850585938e+01
-7.410278797149658203e+00,1.737012290954589844e+01
1.145154666900634766e+01,1.876771926879882812e+01
3.134351730346679688e+00,6.234005928039550781e+00
-2.210504055023193359e+00,9.677634239196777344e+00
-1.579728841781616211e+00,1.014156246185302734e+01
9.797494888305664062e+00,2.236700820922851562e+01
3.153090000152587891e+00,5.831656932830810547e+00
3.319118738174438477e+00,5.460841178894042969e+00
1.240472984313964844e+01,2.267766189575195312e+01
3.199529409408569336e+00,6.255570888519287109e+00
-7.476541996002197266e+00,1.788968658447265625e+01
1.140194129943847656e+01,2.267766189575195312e+01
3.164670228958129883e+00,5.591752052307128906e+00
3.123112916946411133e+00,7.452267646789550781e+00
7.820759296417236328e+00,1.876771926879882812e+01
-1.461750030517578125e+00,1.026912975311279297e+01
3.345896482467651367e+00,6.279967784881591797e+00
9.598066329956054688e+00,2.389299964904785156e+01
3.440881013870239258e+00,6.122508525848388672e+00
-1.800274133682250977e+00,9.901105880737304688e+00
3.228788852691650391e+00,5.689169406890869141e+00
-9.973207473754882812e+00,2.258356285095214844e+01
3.456931114196777344e+00,5.621846199035644531e+00
9.465089797973632812e+00,2.379584884643554688e+01
3.450762748718261719e+00,5.852299690246582031e+00
-2.387924432754516602e+00,9.383859634399414062e+00
3.216025590896606445e+00,8.232380867004394531e+00
-2.999382913112640381e-01,1.141812324523925781e+01
-7.028881549835205078e+00,1.666113853454589844e+01
-3.017595767974853516e+00,9.224811553955078125e+00
-5.358777642250061035e-01,1.126063156127929688e+01
-1.047198581695556641e+01,1.943799591064453125e+01
-1.032509613037109375e+01,2.139143753051757812e+01
3.214377164840698242e+00,5.570766448974609375e+00
-7.178977012634277344e+00,1.774773597717285156e+01
4.702413082122802734e+00,1.218501186370849609e+01
-2.580544948577880859e+00,9.224811553955078125e+00
6.374698162078857422e+00,2.082110023498535156e+01
-2.767795801162719727e+00,9.121740341186523438e+00
-1.063072967529296875e+01,1.792031097412109375e+01
-1.051803207397460938e+01,1.943799591064453125e+01
8.305736184120178223e-01,2.405171012878417969e+01
-2.058789730072021484e+00,9.718997955322265625e+00
-1.033481884002685547e+01,2.040989494323730469e+01
3.141052961349487305e+00,6.208333015441894531e+00
8.153964996337890625e+00,2.551391410827636719e+01
3.313593149185180664e+00,5.552743434906005859e+00
-1.979240179061889648e+00,9.975617408752441406e+00
4.875397205352783203e+00,1.268516349792480469e+01
-1.024505615234375000e+01,1.855445098876953125e+01
-2.212277650833129883e+00,9.718997955322265625e+00
8.231457710266113281e+00,2.873865890502929688e+01
1.131416797637939453e+01,2.250308609008789062e+01
3.409587144851684570e+00,6.092505931854248047e+00
-2.507585048675537109e+00,9.278279304504394531e+00
3.160725355148315430e+00,6.976759433746337891e+00
3.512435197830200195e+00,5.980921745300292969e+00
-2.534544229507446289e+00,9.243003845214843750e+00
6.380641460418701172e+00,2.233845138549804688e+01
-7.195288181304931641e+00,1.731485366821289062e+01
-1.182293653488159180e+00,1.059891414642333984e+01
-1.579728841781616211e+00,1.014156246185302734e+01
4.188207149505615234e+00,2.505050277709960938e+01
-1.035187244415283203e+01,2.093322563171386719e+01
-7.309618949890136719e+00,1.700824546813964844e+01
3.491101980209350586e+00,5.850203514099121094e+00
1.126192665100097656e+01,1.943799591064453125e+01
3.254569768905639648e+00,6.918608665466308594e+00
-1.137888431549072266e+00,1.081318950653076172e+01
-6.832247734069824219e+00,1.761257362365722656e+01
-1.024869155883789062e+01,2.165832328796386719e+01
-1.066037845611572266e+01,1.748163032531738281e+01
3.407541275024414062e+00,8.758028030395507812e+00
3.315440177917480469e+00,6.583837509155273438e+00
-3.348207712173461914e+00,9.438101768493652344e+00
-7.099044322967529297e+00,1.698641967773437500e+01
-2.780642271041870117e+00,9.383859634399414062e+00
-1.718532204627990723e+00,1.020494747161865234e+01
1.262548255920410156e+01,2.265605926513671875e+01
-2.729494571685791016e+00,9.114103317260742188e+00
-9.241055488586425781e+00,2.824997329711914062e+01
-3.131021499633789062e+00,9.172986984252929688e+00
3.306632518768310547e+00,6.505145549774169922e+00
-2.420931100845336914e+00,9.602961540222167969e+00
3.077046394348144531e+00,7.629867076873779297e+00
-9.862043857574462891e-01,1.074205017089843750e+01
5.232401371002197266e+00,2.551236915588378906e+01
-3.656350612640380859e+00,9.888515472412109375e+00
-7.922052145004272461e-01,2.036376762390136719e+01
-1.883616685867309570e+00,1.018258762359619141e+01
3.063415765762329102e+00,8.189344406127929688e+00
-1.137933850288391113e+00,1.065373516082763672e+01
1.235100936889648438e+01,2.267766189575195312e+01
3.179135084152221680e+00,7.192914485931396484e+00
-2.101999044418334961e+00,9.777194976806640625e+00
-2.196928977966308594e+00,9.718997955322265625e+00
-2.028092145919799805e+00,9.718997955322265625e+00
9.544638633728027344e+00,2.167254829406738281e+01
-1.047198581695556641e+01,1.943799591064453125e+01
-6.336937427520751953e+00,1.794276428222656250e+01
3.286541223526000977e+00,5.742987632751464844e+00
1.138980960845947266e+01,1.898594856262207031e+01
3.309343576431274414e+00,5.388751506805419922e+00
3.216347932815551758e+00,6.918652057647705078e+00
-9.703752517700195312e+00,2.437002372741699219e+01
-2.385707378387451172e+00,9.492974281311035156e+00
3.694717884063720703e+00,6.047376155853271484e+00
4.773924350738525391e+00,1.217108631134033203e+01
9.606239318847656250e+00,2.177338409423828125e+01
-4.648986816406250000e+00,1.358874988555908203e+01
1.062724590301513672e+01,2.301653480529785156e+01
3.204919815063476562e+00,6.767621517181396484e+00
3.275302410125732422e+00,5.388751506805419922e+00
-1.772117972373962402e+00,9.918549537658691406e+00
1.143478488922119141e+01,1.898594856262207031e+01
-1.021451282501220703e+01,2.206475067138671875e+01
-1.191704273223876953e+00,1.053413963317871094e+01
-2.419144392013549805e+00,9.418864250183105469e+00
3.192445278167724609e+00,5.704500675201416016e+00
-2.769324302673339844e+00,9.150591850280761719e+00
3.153881788253784180e+00,7.161366462707519531e+00
3.130526542663574219e+00,6.428313255310058594e+00
3.199934005737304688e+00,7.002282142639160156e+00
6.055406093597412109e+00,2.040989494323730469e+01
-2.303217649459838867e+00,9.492833137512207031e+00
6.591740608215332031e+00,2.181127357482910156e+01
3.153315782546997070e+00,6.351525306701660156e+00
3.211593627929687500e+00,7.318654537200927734e+00
9.883288383483886719e+00,2.314703941345214844e+01
-1.038746237754821777e+00,1.067184066772460938e+01
-1.089772891998291016e+01,1.834597396850585938e+01
3.298627614974975586e+00,6.479331970214843750e+00
-9.833209991455078125e+00,1.857908248901367188e+01
3.182039737701416016e+00,6.719306945800781250e+00
-2.418483495712280273e+00,9.330237388610839844e+00
-1.061906051635742188e+01,1.814212799072265625e+01
3.099862813949584961e+00,7.524385452270507812e+00
-3.059671401977539062e+00,9.219901084899902344e+00
-1.045755004882812500e+01,1.952567481994628906e+01
3.273849725723266602e+00,6.583837509155273438e+00
-1.048941898345947266e+01,1.967218780517578125e+01
-2.702970504760742188e+00,9.121740341186523438e+00
-2.462022304534912109e+00,9.383859634399414062e+00
1.061756896972656250e+01,2.950471496582031250e+01
-1.055751705169677734e+01,1.988825988769531250e+01
3.337655067443847656e+00,5.630315780639648438e+00
3.282730102539062500e+00,5.915911674499511719e+00
-1.989095211029052734e+00,9.868193626403808594e+00
3.448686599731445312e+00,6.259523868560791016e+00
3.223502159118652344e+00,5.518611431121826172e+00
-1.799292564392089844e+00,9.895707130432128906e+00
-1.763094186782836914e+00,9.956046104431152344e+00
-1.283123254776000977e+00,1.067184066772460938e+01
3.168872594833374023e+00,5.852299690246582031e+00
-1.969743847846984863e+00,1.017061901092529297e+01
3.776341915130615234e+00,6.125557422637939453e+00
-1.633646607398986816e+00,1.007896041870117188e+01
3.178600311279296875e+00,7.053095340728759766e+00
-6.721555709838867188e+00,1.718728065490722656e+01
1.181380176544189453e+01,2.267766189575195312e+01
3.081269979476928711e+00,7.352423667907714844e+00
1.162009716033935547e+01,2.013853454589843750e+01
3.319118738174438477e+00,5.460841178894042969e+00
-1.087870693206787109e+01,1.774773597717285156e+01
7.901106357574462891e+00,1.994307327270507812e+01
3.187789916992187500e+00,5.744816780090332031e+00
-1.080179977416992188e+01,1.855445098876953125e+01
-1.250183105468750000e+00,1.046661281585693359e+01
-2.148330211639404297e+00,9.604656219482421875e+00
3.363050222396850586e+00,6.148148059844970703e+00
-1.316129088401794434e+00,1.039994621276855469e+01
3.378740310668945312e+00,5.669415473937988281e+00
-7.259411811828613281e+00,2.392462348937988281e+01
-1.710632324218750000e+00,1.001712703704833984e+01
1.002467632293701172e+01,2.369729614257812500e+01
-3.212018728256225586e+00,9.890789985656738281e+00
3.393108367919921875e+00,5.553712844848632812e+00
-1.544090747833251953e+00,1.022373294830322266e+01
-1.613776683807373047e+00,1.020494747161865234e+01
-9.722995758056640625e+00,2.437002372741699219e+01
4.737114906311035156e+00,1.205297660827636719e+01
-1.073705959320068359e+01,1.742685127258300781e+01
8.048463821411132812e+00,2.366364669799804688e+01
-2.027822732925415039e+00,9.754619598388671875e+00
-2.102825641632080078e+00,9.604656219482421875e+00
-2.273268222808837891e+00,9.492974281311035156e+00
3.296097040176391602e+00,5.353415012359619141e+00
-1.498125314712524414e+00,1.046661281585693359e+01
3.269354581832885742e+00,5.968243122100830078e+00
-1.020767974853515625e+01,2.175315284729003906e+01
3.468192815780639648e+00,6.043731689453125000e+00
3.228675127029418945e+00,5.572667598724365234e+00
3.145301342010498047e+00,5.725276470184326172e+00
3.199676036834716797e+00,7.493763446807861328e+00
3.175407886505126953e+00,5.674057006835937500e+00
-1.050877666473388672e+01,1.855445098876953125e+01
-1.074812316894531250e+01,1.876771926879882812e+01
-6.731106042861938477e-01,1.103237533569335938e+01
3.133769750595092773e+00,5.881823539733886719e+00
-2.833432435989379883e+00,9.436284065246582031e+00
-9.525296211242675781e+00,2.511727523803710938e+01
-1.297012329101562500e+00,1.044439411163330078e+01
6.326379299163818359e+00,2.093322563171386719e+01
-9.692399501800537109e-01,1.074205017089843750e+01
-1.035187244415283203e+01,2.093322563171386719e+01
-1.060154438018798828e+01,1.794276428222656250e+01
3.154484987258911133e+00,7.099093914031982422e+00
3.103152513504028320e+00,6.825882911682128906e+00
3.510108470916748047e+00,6.637364387512207031e+00
-2.083933830261230469e+00,9.693166732788085938e+00
-1.058441066741943359e+01,1.774773597717285156e+01
-1.550947070121765137e+00,1.026912975311279297e+01
-1.028968524932861328e+01,2.048044967651367188e+01
3.297583580017089844e+00,5.390395164489746094e+00
-5.986567735671997070e-01,1.110564327239990234e+01
-1.649479985237121582e+00,1.022646617889404297e+01
3.443095922470092773e+00,5.894554138183593750e+00
-7.897354364395141602e-01,1.095833301544189453e+01
-1.396444201469421387e+00,1.057280063629150391e+01
3.087217330932617188e+00,7.099093914031982422e+00
-7.513338565826416016e+00,2.401164054870605469e+01
-1.877431869506835938e+00,9.895707130432128906e+00
-2.166231393814086914e+00,9.718997955322265625e+00
6.069483280181884766e+00,2.078932189941406250e+01
3.183543920516967773e+00,6.516049861907958984e+00
-1.763094186782836914e+00,9.956046104431152344e+00
-9.796361923217773438e+00,2.206475067138671875e+01
3.263919591903686523e+00,6.255906581878662109e+00
-1.036771774291992188e+01,2.066824913024902344e+01
1.161682415008544922e+01,2.267766189575195312e+01
-9.780725479125976562e+00,2.437002372741699219e+01
3.095752239227294922e+00,7.144666194915771484e+00
3.276876688003540039e+00,6.977741718292236328e+00
-2.338284492492675781e+00,9.483049392700195312e+00
-9.948221206665039062e+00,2.236700820922851562e+01
-2.465659379959106445e-01,1.145175552368164062e+01
-2.726812839508056641e+00,9.351722717285156250e+00
-8.156061768531799316e-01,1.772696685791015625e+01
3.160224199295043945e+00,6.178722858428955078e+00
-2.580578327178955078e+00,9.383859634399414062e+00
-6.603244304656982422e+00,2.401164054870605469e+01
1.004389190673828125e+01,2.401164054870605469e+01
-2.144167900085449219e+00,9.586048126220703125e+00
-1.065920543670654297e+01,1.876771926879882812e+01
-1.049412536621093750e+01,1.855445098876953125e+01
-1.075231456756591797e+01,1.718728065490722656e+01
-1.058305931091308594e+01,1.853059577941894531e+01
3.254784107208251953e+00,5.719059467315673828e+00
3.230970621109008789e+00,5.591871738433837891e+00
-2.610400438308715820e+00,9.438101768493652344e+00
-1.080417251586914062e+01,1.720502662658691406e+01
3.291870117187500000e+00,5.353415012359619141e+00
3.427656888961791992e+00,5.852299690246582031e+00
-9.674812316894531250e+00,2.401164054870605469e+01
1.222566127777099609e+01,2.267766189575195312e+01
9.193966865539550781e+00,2.549279022216796875e+01
-3.097721576690673828e+00,9.224811553955078125e+00
3.623482465744018555e+00,7.150701045989990234e+00
-1.063564872741699219e+01,1.739602470397949219e+01
3.553149461746215820e+00,2.560572433471679688e+01
6.118025779724121094e+00,2.124286460876464844e+01
3.103629589080810547e+00,6.803298473358154297e+00
-2.012743234634399414e+00,9.718997955322265625e+00
-1.084731483459472656e+01,1.718728065490722656e+01
-1.759088158607482910e+00,1.002280712127685547e+01
7.586225032806396484e+00,1.918652534484863281e+01
3.194457054138183594e+00,5.865335941314697266e+00
-3.215267419815063477e+00,9.688768386840820312e+00
-2.768858671188354492e+00,9.172986984252929688e+00
-1.055546855926513672e+01,1.876771926879882812e+01
3.322797775268554688e+00,5.937424182891845703e+00
3.118692159652709961e+00,6.860064506530761719e+00
-2.104757130146026611e-01,1.145612812042236328e+01
1.047736930847167969e+01,2.120508575439453125e+01
3.058377742767333984e+00,7.781647205352783203e+00
-2.337933063507080078e+00,9.604656219482421875e+00
1.186165046691894531e+01,2.226332473754882812e+01
-1.080179977416992188e+01,1.855445098876953125e+01
3.088471412658691406e+00,7.383519172668457031e+00
-2.264425754547119141e+00,9.518824577331542969e+00
3.090596675872802734e+00,7.068361759185791016e+00
-2.682825803756713867e+00,9.176017761230468750e+00
-1.257842898368835449e+00,1.067184066772460938e+01
-1.594589591026306152e+00,1.008361530303955078e+01
3.169672250747680664e+00,7.133272647857666016e+00
3.183549165725708008e+00,6.918608665466308594e+00
-1.052132606506347656e+01,2.030330276489257812e+01
-3.137299060821533203e+00,9.277225494384765625e+00
6.951838016510009766e+00,2.815158081054687500e+01
6.943273067474365234e+00,2.767443466186523438e+01
-2.173465967178344727e+00,9.548489570617675781e+00
4.446254253387451172e+00,9.373237609863281250e+00
-1.659682750701904297e+00,1.004386997222900391e+01
-1.025676345825195312e+01,2.167538261413574219e+01
3.235484600067138672e+00,5.669415473937988281e+00
-1.060723876953125000e+01,1.854728889465332031e+01
9.738626480102539062e+00,2.391385650634765625e+01
3.142580509185791016e+00,5.736815929412841797e+00
4.005690574645996094e+00,2.591732788085937500e+01
-2.335163116455078125e+00,9.848869323730468750e+00
-2.399658918380737305e+00,9.548489570617675781e+00
-7.897354364395141602e-01,1.095833301544189453e+01
3.365309715270996094e+00,5.669415473937988281e+00
3.139981985092163086e+00,5.691054344177246094e+00
3.140901327133178711e+00,5.709061622619628906e+00
6.857137680053710938e+00,1.720513153076171875e+01
3.264575719833374023e+00,5.499712467193603516e+00
-9.579653143882751465e-01,1.080623340606689453e+01
-2.544124126434326172e+00,9.224811553955078125e+00
8.187578201293945312e+00,2.874394607543945312e+01
7.347228050231933594e+00,2.222097778320312500e+01
-1.997231125831604004e+00,9.869892120361328125e+00
3.277136087417602539e+00,5.513537883758544922e+00
-7.450391769409179688e+00,1.714677429199218750e+01
-9.210513234138488770e-01,1.108072757720947266e+01
-9.037569999694824219e+00,2.114544868469238281e+01
-8.930174827575683594e+00,1.983163452148437500e+01
6.171990394592285156e+00,2.137164497375488281e+01
-2.064966440200805664e+00,9.895707130432128906e+00
3.162254810333251953e+00,5.831573486328125000e+00
-1.897189497947692871e+00,9.836093902587890625e+00
3.123676300048828125e+00,6.719306945800781250e+00
3.565530776977539062e+00,5.912340641021728516e+00
9.707000732421875000e+00,2.184537696838378906e+01
-1.274884939193725586e+00,1.053413963317871094e+01
3.165102958679199219e+00,6.002910137176513672e+00
-2.514121532440185547e+00,9.553681373596191406e+00
